Unnamed: 0,frequency,attack-angle,chord-length,free-stream-velocity,suction-side-displacement-thickness,scaled-sound-pressure,log_frequency,sqrt_frequency,log_chord,sqrt_chord,log_thickness,sqrt_thickness
991,10000,0.0,0.0254,39.6,0.000428464,133.376,9.210440366976517,100.0,0.025082780367463153,0.15937377450509227,0.00042837223551126955,0.02069937197114927
992,12500,0.0,0.0254,39.6,0.000428464,129.116,9.433563920090563,111.80339887498948,0.025082780367463153,0.15937377450509227,0.00042837223551126955,0.02069937197114927
993,16000,0.0,0.0254,39.6,0.000428464,124.986,9.680406499268875,126.49110640673517,0.025082780367463153,0.15937377450509227,0.00042837223551126955,0.02069937197114927
994,1000,0.0,0.0254,31.7,0.000439472,125.127,6.90875477931522,31.622776601683793,0.025082780367463153,0.15937377450509227,0.0004393754604638544,0.02096358747924601
995,1250,0.0,0.0254,31.7,0.000439472,127.947,7.1316985104669115,35.35533905932738,0.025082780367463153,0.15937377450509227,0.0004393754604638544,0.02096358747924601
996,1600,0.0,0.0254,31.7,0.000439472,129.267,7.3783837129967145,40.0,0.025082780367463153,0.15937377450509227,0.0004393754604638544,0.02096358747924601
997,2000,0.0,0.0254,31.7,0.000439472,130.697,7.601402334583733,44.721359549995796,0.025082780367463153,0.15937377450509227,0.0004393754604638544,0.02096358747924601
998,2500,0.0,0.0254,31.7,0.000439472,132.897,7.824445930877619,50.0,0.025082780367463153,0.15937377450509227,0.0004393754604638544,0.02096358747924601
999,3150,0.0,0.0254,31.7,0.000439472,135.227,8.055475141757274,56.124860801609124,0.025082780367463153,0.15937377450509227,0.0004393754604638544,0.02096358747924601
1000,4000,0.0,0.0254,31.7,0.000439472,137.047,8.294299608857235,63.245553203367585,0.025082780367463153,0.15937377450509227,0.0004393754604638544,0.02096358747924601
1001,5000,0.0,0.0254,31.7,0.000439472,138.607,8.517393171418904,70.71067811865476,0.025082780367463153,0.15937377450509227,0.0004393754604638544,0.02096358747924601
1002,6300,0.0,0.0254,31.7,0.000439472,138.537,8.748463629942055,79.37253933193772,0.025082780367463153,0.15937377450509227,0.0004393754604638544,0.02096358747924601
1003,8000,0.0,0.0254,31.7,0.000439472,137.207,8.987321812850125,89.44271909999159,0.025082780367463153,0.15937377450509227,0.0004393754604638544,0.02096358747924601
1004,10000,0.0,0.0254,31.7,0.000439472,134.227,9.210440366976517,100.0,0.025082780367463153,0.15937377450509227,0.0004393754604638544,0.02096358747924601
1005,12500,0.0,0.0254,31.7,0.000439472,128.977,9.433563920090563,111.80339887498948,0.025082780367463153,0.15937377450509227,0.0004393754604638544,0.02096358747924601
1006,16000,0.0,0.0254,31.7,0.000439472,125.627,9.680406499268875,126.49110640673517,0.025082780367463153,0.15937377450509227,0.0004393754604638544,0.02096358747924601
1007,2000,4.8,0.0254,71.3,0.000848633,128.398,7.601402334583733,44.721359549995796,0.025082780367463153,0.15937377450509227,0.0008482731146083428,0.029131306184241035
1008,2500,4.8,0.0254,71.3,0.000848633,130.828,7.824445930877619,50.0,0.025082780367463153,0.15937377450509227,0.0008482731146083428,0.029131306184241035
1009,3150,4.8,0.0254,71.3,0.000848633,133.378,8.055475141757274,56.124860801609124,0.025082780367463153,0.15937377450509227,0.0008482731146083428,0.029131306184241035
1010,4000,4.8,0.0254,71.3,0.000848633,134.928,8.294299608857235,63.245553203367585,0.025082780367463153,0.15937377450509227,0.0008482731146083428,0.029131306184241035
1011,5000,4.8,0.0254,71.3,0.000848633,135.468,8.517393171418904,70.71067811865476,0.025082780367463153,0.15937377450509227,0.0008482731146083428,0.029131306184241035
1012,6300,4.8,0.0254,71.3,0.000848633,134.498,8.748463629942055,79.37253933193772,0.025082780367463153,0.15937377450509227,0.0008482731146083428,0.029131306184241035
1013,8000,4.8,0.0254,71.3,0.000848633,131.518,8.987321812850125,89.44271909999159,0.025082780367463153,0.15937377450509227,0.0008482731146083428,0.029131306184241035
1014,10000,4.8,0.0254,71.3,0.000848633,127.398,9.210440366976517,100.0,0.025082780367463153,0.15937377450509227,0.0008482731146083428,0.029131306184241035
1015,12500,4.8,0.0254,71.3,0.000848633,127.688,9.433563920090563,111.80339887498948,0.025082780367463153,0.15937377450509227,0.0008482731146083428,0.029131306184241035
1016,16000,4.8,0.0254,71.3,0.000848633,124.208,9.680406499268875,126.49110640673517,0.025082780367463153,0.15937377450509227,0.0008482731146083428,0.029131306184241035
1017,20000,4.8,0.0254,71.3,0.000848633,119.708,9.90353755128617,141.4213562373095,0.025082780367463153,0.15937377450509227,0.0008482731146083428,0.029131306184241035
1018,1600,4.8,0.0254,55.5,0.000873218,121.474,7.3783837129967145,40.0,0.025082780367463153,0.15937377450509227,0.0008728369669627089,0.029550262266179635
1019,2000,4.8,0.0254,55.5,0.000873218,125.054,7.601402334583733,44.721359549995796,0.025082780367463153,0.15937377450509227,0.0008728369669627089,0.029550262266179635
1020,2500,4.8,0.0254,55.5,0.000873218,129.144,7.824445930877619,50.0,0.025082780367463153,0.15937377450509227,0.0008728369669627089,0.029550262266179635
1021,3150,4.8,0.0254,55.5,0.000873218,132.354,8.055475141757274,56.124860801609124,0.025082780367463153,0.15937377450509227,0.0008728369669627089,0.029550262266179635
1022,4000,4.8,0.0254,55.5,0.000873218,133.924,8.294299608857235,63.245553203367585,0.025082780367463153,0.15937377450509227,0.0008728369669627089,0.029550262266179635
1023,5000,4.8,0.0254,55.5,0.000873218,135.484,8.517393171418904,70.71067811865476,0.025082780367463153,0.15937377450509227,0.0008728369669627089,0.029550262266179635
1024,6300,4.8,0.0254,55.5,0.000873218,135.164,8.748463629942055,79.37253933193772,0.025082780367463153,0.15937377450509227,0.0008728369669627089,0.029550262266179635
1025,8000,4.8,0.0254,55.5,0.000873218,132.184,8.987321812850125,89.44271909999159,0.025082780367463153,0.15937377450509227,0.0008728369669627089,0.029550262266179635
1026,10000,4.8,0.0254,55.5,0.000873218,126.944,9.210440366976517,100.0,0.025082780367463153,0.15937377450509227,0.0008728369669627089,0.029550262266179635
1027,12500,4.8,0.0254,55.5,0.000873218,125.094,9.433563920090563,111.80339887498948,0.025082780367463153,0.15937377450509227,0.0008728369669627089,0.029550262266179635
1028,16000,4.8,0.0254,55.5,0.000873218,124.394,9.680406499268875,126.49110640673517,0.025082780367463153,0.15937377450509227,0.0008728369669627089,0.029550262266179635
1029,20000,4.8,0.0254,55.5,0.000873218,121.284,9.90353755128617,141.4213562373095,0.025082780367463153,0.15937377450509227,0.0008728369669627089,0.029550262266179635
1030,500,4.8,0.0254,39.6,0.000907475,116.366,6.2166061010848646,22.360679774997898,0.025082780367463153,0.15937377450509227,0.0009070634934979453,0.03012432571859493
1031,630,4.8,0.0254,39.6,0.000907475,118.696,6.447305862541213,25.099800796022265,0.025082780367463153,0.15937377450509227,0.0009070634934979453,0.03012432571859493
1032,800,4.8,0.0254,39.6,0.000907475,120.766,6.68586094706836,28.284271247461902,0.025082780367463153,0.15937377450509227,0.0009070634934979453,0.03012432571859493
1033,1000,4.8,0.0254,39.6,0.000907475,122.956,6.90875477931522,31.622776601683793,0.025082780367463153,0.15937377450509227,0.0009070634934979453,0.03012432571859493
1034,1250,4.8,0.0254,39.6,0.000907475,125.026,7.1316985104669115,35.35533905932738,0.025082780367463153,0.15937377450509227,0.0009070634934979453,0.03012432571859493
1035,1600,4.8,0.0254,39.6,0.000907475,125.966,7.3783837129967145,40.0,0.025082780367463153,0.15937377450509227,0.0009070634934979453,0.03012432571859493
1036,2000,4.8,0.0254,39.6,0.000907475,128.916,7.601402334583733,44.721359549995796,0.025082780367463153,0.15937377450509227,0.0009070634934979453,0.03012432571859493
1037,2500,4.8,0.0254,39.6,0.000907475,131.236,7.824445930877619,50.0,0.025082780367463153,0.15937377450509227,0.0009070634934979453,0.03012432571859493
1038,3150,4.8,0.0254,39.6,0.000907475,133.436,8.055475141757274,56.124860801609124,0.025082780367463153,0.15937377450509227,0.0009070634934979453,0.03012432571859493
1039,4000,4.8,0.0254,39.6,0.000907475,134.996,8.294299608857235,63.245553203367585,0.025082780367463153,0.15937377450509227,0.0009070634934979453,0.03012432571859493
1040,5000,4.8,0.0254,39.6,0.000907475,135.426,8.517393171418904,70.71067811865476,0.025082780367463153,0.15937377450509227,0.0009070634934979453,0.03012432571859493
1041,6300,4.8,0.0254,39.6,0.000907475,134.336,8.748463629942055,79.37253933193772,0.025082780367463153,0.15937377450509227,0.0009070634934979453,0.03012432571859493
1042,8000,4.8,0.0254,39.6,0.000907475,131.346,8.987321812850125,89.44271909999159,0.025082780367463153,0.15937377450509227,0.0009070634934979453,0.03012432571859493
1043,10000,4.8,0.0254,39.6,0.000907475,126.066,9.210440366976517,100.0,0.025082780367463153,0.15937377450509227,0.0009070634934979453,0.03012432571859493
1044,500,4.8,0.0254,31.7,0.000930789,116.128,6.2166061010848646,22.360679774997898,0.025082780367463153,0.15937377450509227,0.0009303560845332158,0.030508834786009117
1045,630,4.8,0.0254,31.7,0.000930789,120.078,6.447305862541213,25.099800796022265,0.025082780367463153,0.15937377450509227,0.0009303560845332158,0.030508834786009117
1046,800,4.8,0.0254,31.7,0.000930789,122.648,6.68586094706836,28.284271247461902,0.025082780367463153,0.15937377450509227,0.0009303560845332158,0.030508834786009117
1047,1000,4.8,0.0254,31.7,0.000930789,125.348,6.90875477931522,31.622776601683793,0.025082780367463153,0.15937377450509227,0.0009303560845332158,0.030508834786009117
1048,1250,4.8,0.0254,31.7,0.000930789,127.408,7.1316985104669115,35.35533905932738,0.025082780367463153,0.15937377450509227,0.0009303560845332158,0.030508834786009117
1049,1600,4.8,0.0254,31.7,0.000930789,128.718,7.3783837129967145,40.0,0.025082780367463153,0.15937377450509227,0.0009303560845332158,0.030508834786009117
1050,2000,4.8,0.0254,31.7,0.000930789,130.148,7.601402334583733,44.721359549995796,0.025082780367463153,0.15937377450509227,0.0009303560845332158,0.030508834786009117
1051,2500,4.8,0.0254,31.7,0.000930789,132.588,7.824445930877619,50.0,0.025082780367463153,0.15937377450509227,0.0009303560845332158,0.030508834786009117
1052,3150,4.8,0.0254,31.7,0.000930789,134.268,8.055475141757274,56.124860801609124,0.025082780367463153,0.15937377450509227,0.0009303560845332158,0.030508834786009117
1053,4000,4.8,0.0254,31.7,0.000930789,135.328,8.294299608857235,63.245553203367585,0.025082780367463153,0.15937377450509227,0.0009303560845332158,0.030508834786009117
1054,5000,4.8,0.0254,31.7,0.000930789,135.248,8.517393171418904,70.71067811865476,0.025082780367463153,0.15937377450509227,0.0009303560845332158,0.030508834786009117
1055,6300,4.8,0.0254,31.7,0.000930789,132.898,8.748463629942055,79.37253933193772,0.025082780367463153,0.15937377450509227,0.0009303560845332158,0.030508834786009117
1056,8000,4.8,0.0254,31.7,0.000930789,127.008,8.987321812850125,89.44271909999159,0.025082780367463153,0.15937377450509227,0.0009303560845332158,0.030508834786009117
1057,630,9.5,0.0254,71.3,0.00420654,125.726,6.447305862541213,25.099800796022265,0.025082780367463153,0.15937377450509227,0.004197717244143969,0.06485784455252888
1058,800,9.5,0.0254,71.3,0.00420654,127.206,6.68586094706836,28.284271247461902,0.025082780367463153,0.15937377450509227,0.004197717244143969,0.06485784455252888
1059,1000,9.5,0.0254,71.3,0.00420654,129.556,6.90875477931522,31.622776601683793,0.025082780367463153,0.15937377450509227,0.004197717244143969,0.06485784455252888
1060,1250,9.5,0.0254,71.3,0.00420654,131.656,7.1316985104669115,35.35533905932738,0.025082780367463153,0.15937377450509227,0.004197717244143969,0.06485784455252888
1061,1600,9.5,0.0254,71.3,0.00420654,133.756,7.3783837129967145,40.0,0.025082780367463153,0.15937377450509227,0.004197717244143969,0.06485784455252888
1062,2000,9.5,0.0254,71.3,0.00420654,134.976,7.601402334583733,44.721359549995796,0.025082780367463153,0.15937377450509227,0.004197717244143969,0.06485784455252888
1063,2500,9.5,0.0254,71.3,0.00420654,135.956,7.824445930877619,50.0,0.025082780367463153,0.15937377450509227,0.004197717244143969,0.06485784455252888
1064,3150,9.5,0.0254,71.3,0.00420654,136.166,8.055475141757274,56.124860801609124,0.025082780367463153,0.15937377450509227,0.004197717244143969,0.06485784455252888
1065,4000,9.5,0.0254,71.3,0.00420654,134.236,8.294299608857235,63.245553203367585,0.025082780367463153,0.15937377450509227,0.004197717244143969,0.06485784455252888
1066,5000,9.5,0.0254,71.3,0.00420654,131.186,8.517393171418904,70.71067811865476,0.025082780367463153,0.15937377450509227,0.004197717244143969,0.06485784455252888
1067,6300,9.5,0.0254,71.3,0.00420654,127.246,8.748463629942055,79.37253933193772,0.025082780367463153,0.15937377450509227,0.004197717244143969,0.06485784455252888
1068,400,9.5,0.0254,55.5,0.0043284,120.952,5.993961427306569,20.0,0.025082780367463153,0.15937377450509227,0.004319059420197447,0.06579057683285654
1069,500,9.5,0.0254,55.5,0.0043284,123.082,6.2166061010848646,22.360679774997898,0.025082780367463153,0.15937377450509227,0.004319059420197447,0.06579057683285654
1070,630,9.5,0.0254,55.5,0.0043284,125.452,6.447305862541213,25.099800796022265,0.025082780367463153,0.15937377450509227,0.004319059420197447,0.06579057683285654
1071,800,9.5,0.0254,55.5,0.0043284,128.082,6.68586094706836,28.284271247461902,0.025082780367463153,0.15937377450509227,0.004319059420197447,0.06579057683285654
1072,1000,9.5,0.0254,55.5,0.0043284,130.332,6.90875477931522,31.622776601683793,0.025082780367463153,0.15937377450509227,0.004319059420197447,0.06579057683285654
1073,1250,9.5,0.0254,55.5,0.0043284,132.202,7.1316985104669115,35.35533905932738,0.025082780367463153,0.15937377450509227,0.004319059420197447,0.06579057683285654
1074,1600,9.5,0.0254,55.5,0.0043284,133.062,7.3783837129967145,40.0,0.025082780367463153,0.15937377450509227,0.004319059420197447,0.06579057683285654
1075,2000,9.5,0.0254,55.5,0.0043284,134.052,7.601402334583733,44.721359549995796,0.025082780367463153,0.15937377450509227,0.004319059420197447,0.06579057683285654
1076,2500,9.5,0.0254,55.5,0.0043284,134.152,7.824445930877619,50.0,0.025082780367463153,0.15937377450509227,0.004319059420197447,0.06579057683285654
1077,3150,9.5,0.0254,55.5,0.0043284,133.252,8.055475141757274,56.124860801609124,0.025082780367463153,0.15937377450509227,0.004319059420197447,0.06579057683285654
1078,4000,9.5,0.0254,55.5,0.0043284,131.582,8.294299608857235,63.245553203367585,0.025082780367463153,0.15937377450509227,0.004319059420197447,0.06579057683285654
1079,5000,9.5,0.0254,55.5,0.0043284,128.412,8.517393171418904,70.71067811865476,0.025082780367463153,0.15937377450509227,0.004319059420197447,0.06579057683285654
1080,6300,9.5,0.0254,55.5,0.0043284,124.222,8.748463629942055,79.37253933193772,0.025082780367463153,0.15937377450509227,0.004319059420197447,0.06579057683285654
1081,200,9.5,0.0254,39.6,0.00449821,116.074,5.303304908059076,14.142135623730951,0.025082780367463153,0.15937377450509227,0.004488123290179205,0.06706869612568891
1082,250,9.5,0.0254,39.6,0.00449821,116.924,5.5254529391317835,15.811388300841896,0.025082780367463153,0.15937377450509227,0.004488123290179205,0.06706869612568891
1083,315,9.5,0.0254,39.6,0.00449821,119.294,5.755742213586912,17.74823934929885,0.025082780367463153,0.15937377450509227,0.004488123290179205,0.06706869612568891
1084,400,9.5,0.0254,39.6,0.00449821,121.154,5.993961427306569,20.0,0.025082780367463153,0.15937377450509227,0.004488123290179205,0.06706869612568891
1085,500,9.5,0.0254,39.6,0.00449821,123.894,6.2166061010848646,22.360679774997898,0.025082780367463153,0.15937377450509227,0.004488123290179205,0.06706869612568891
1086,630,9.5,0.0254,39.6,0.00449821,126.514,6.447305862541213,25.099800796022265,0.025082780367463153,0.15937377450509227,0.004488123290179205,0.06706869612568891
1087,800,9.5,0.0254,39.6,0.00449821,129.014,6.68586094706836,28.284271247461902,0.025082780367463153,0.15937377450509227,0.004488123290179205,0.06706869612568891
1088,1000,9.5,0.0254,39.6,0.00449821,130.374,6.90875477931522,31.622776601683793,0.025082780367463153,0.15937377450509227,0.004488123290179205,0.06706869612568891
1089,1250,9.5,0.0254,39.6,0.00449821,130.964,7.1316985104669115,35.35533905932738,0.025082780367463153,0.15937377450509227,0.004488123290179205,0.06706869612568891
1090,1600,9.5,0.0254,39.6,0.00449821,131.184,7.3783837129967145,40.0,0.025082780367463153,0.15937377450509227,0.004488123290179205,0.06706869612568891
1091,2000,9.5,0.0254,39.6,0.00449821,131.274,7.601402334583733,44.721359549995796,0.025082780367463153,0.15937377450509227,0.004488123290179205,0.06706869612568891
1092,2500,9.5,0.0254,39.6,0.00449821,131.234,7.824445930877619,50.0,0.025082780367463153,0.15937377450509227,0.004488123290179205,0.06706869612568891
1093,3150,9.5,0.0254,39.6,0.00449821,129.934,8.055475141757274,56.124860801609124,0.025082780367463153,0.15937377450509227,0.004488123290179205,0.06706869612568891
1094,4000,9.5,0.0254,39.6,0.00449821,127.864,8.294299608857235,63.245553203367585,0.025082780367463153,0.15937377450509227,0.004488123290179205,0.06706869612568891
1095,5000,9.5,0.0254,39.6,0.00449821,125.044,8.517393171418904,70.71067811865476,0.025082780367463153,0.15937377450509227,0.004488123290179205,0.06706869612568891
1096,6300,9.5,0.0254,39.6,0.00449821,120.324,8.748463629942055,79.37253933193772,0.025082780367463153,0.15937377450509227,0.004488123290179205,0.06706869612568891
1097,200,9.5,0.0254,31.7,0.00461377,119.146,5.303304908059076,14.142135623730951,0.025082780367463153,0.15937377450509227,0.004603159187906953,0.06792473776173155
